Transacton_Id,Account_No,Time_stamp,Amount,Transaction_mode
d4d4e4643c2f448,1.01E+15,9/26/2021 9:24,"-INR 19,000.00",NEFT
b31b9ce7ca5c3fb,1.06E+15,5/27/2021 20:12,"-INR 59,500.00",RTGS
62c08dbf04fb75b,1.09E+15,1/28/2021 2:11,"-INR 36,100.00",Wire Transfer
7639b7279ff1ea2,1.09E+15,6/16/2021 2:06,"INR 43,975.00",RTGS
599cdfb834525e8,1.04E+15,3/25/2022 22:37,"-INR 23,725.00",NEFT
cb9a9b2621d315d,1.08E+15,2/8/2022 9:21,"-INR 31,825.00",RTGS
49bf083434931ba,1.07E+15,8/30/2021 0:54,"INR 56,125.00",RTGS
feebe1ea6be663f,1.03E+15,9/7/2021 20:29,"-INR 30,025.00",Wire Transfer
1cb173620df597d,1.09E+15,8/31/2022 12:40,"-INR 11,125.00",Wire Transfer
961bc3811a72778,1.05E+15,3/6/2021 22:42,"-INR 41,500.00",RTGS
d10c5dfe8777e9e,1.10E+15,6/6/2022 19:54,"-INR 27,100.00",RTGS
ac65bd6ccbb4e12,1.04E+15,4/21/2022 15:48,INR 325.00,RTGS
b1ae3dbe16107c0,1.09E+15,7/26/2022 8:52,"INR 23,050.00",NEFT
5204430b37f092c,1.05E+15,5/7/2022 12:33,"-INR 44,425.00",NEFT
6e8ede8ef2c4a3a,1.02E+15,7/17/2022 11:20,"INR 17,650.00",NEFT
d6d2a4c27722d9a,1.09E+15,2/17/2021 5:45,"INR 27,325.00",NEFT
059aefeb120ac51,1.07E+15,5/8/2022 11:16,"-INR 8,425.00",RTGS
ece41f6391bc1d7,1.05E+15,5/30/2021 18:11,"-INR 48,025.00",RTGS
dcb118e2f5f003c,1.09E+15,5/21/2022 11:08,"INR 27,325.00",Wire Transfer
c8aff72437324a6,1.06E+15,2/24/2021 16:25,"INR 55,900.00",NEFT
e78401b20dac72d,1.08E+15,10/3/2021 22:19,"INR 15,850.00",Cheque
55e414859b0e3b7,1.03E+15,11/6/2021 9:09,"INR 5,725.00",NEFT
975ada11e5cbcd5,1.03E+15,6/7/2022 11:29,"INR 47,575.00",Cheque
d473a05e13cf6d2,1.06E+15,1/27/2022 6:36,"-INR 12,925.00",RTGS
1858e600081c930,1.06E+15,5/5/2022 1:45,"-INR 10,900.00",Wire Transfer
cf9b154aee0e071,1.08E+15,9/5/2021 3:32,"-INR 2,575.00",Cheque
4870cc347ecd1f3,1.08E+15,3/21/2022 19:25,"INR 14,275.00",NEFT
99d5991342258ad,1.06E+15,1/16/2022 2:33,"INR 6,175.00",Wire Transfer
48878f568c8c772,1.04E+15,12/10/2021 0:42,"INR 14,050.00",Wire Transfer
01df8648c3c027a,1.02E+15,4/9/2021 0:08,"-INR 23,950.00",RTGS
9400bf40107b5e3,1.09E+15,6/30/2022 11:25,"INR 53,425.00",Wire Transfer
28e02666c530b2b,1.06E+15,7/7/2021 7:08,"-INR 14,275.00",RTGS
3bac0acd6e2ce5e,1.03E+15,11/16/2021 5:08,"INR 55,225.00",NEFT
cc0108b0cdbb41d,1.10E+15,11/22/2021 0:28,"INR 13,825.00",NEFT
6f753bad443e6c4,1.09E+15,5/13/2021 7:50,"INR 32,275.00",NEFT
89f13f050274431,1.05E+15,6/29/2022 2:29,"-INR 48,925.00",NEFT
761211f3f4e1df7,1.07E+15,3/5/2021 13:59,"-INR 51,850.00",RTGS
681175d202302f7,1.03E+15,9/30/2022 3:44,"-INR 33,400.00",RTGS
5d68729fc7a4f98,1.03E+15,2/11/2022 23:17,"INR 23,500.00",RTGS
77a1dc3ee30a9f2,1.01E+15,6/18/2021 0:15,"-INR 54,550.00",RTGS
a58c09a23823017,1.06E+15,1/28/2022 11:03,"-INR 8,650.00",NEFT
ea816cb70c592db,1.09E+15,4/16/2021 1:48,"-INR 25,750.00",Cheque
cedd4d5fe58666e,1.08E+15,5/10/2022 15:59,"-INR 11,800.00",Wire Transfer
9bb5f6e1c62bca6,1.06E+15,4/27/2021 22:38,"INR 44,200.00",Wire Transfer
b859614a8ccd1d5,1.03E+15,1/30/2021 5:15,-INR 100.00,Wire Transfer
4f68e946ea09da9,1.08E+15,3/12/2021 2:20,"-INR 31,825.00",NEFT
69f699bf702ca64,1.08E+15,8/21/2021 9:47,"-INR 9,325.00",RTGS
c19da8ea6398e0a,1.01E+15,7/5/2021 7:53,"-INR 27,775.00",NEFT
07be69536c556a8,1.10E+15,6/26/2022 19:39,"INR 49,375.00",Wire Transfer
b913a2a9493b08b,1.06E+15,5/13/2022 22:33,"INR 52,750.00",Cheque
80256aea26b3abb,1.04E+15,4/24/2021 7:41,"INR 44,200.00",Wire Transfer
6929d833047c4ad,1.02E+15,7/3/2021 17:41,"INR 47,575.00",NEFT
c2bd5bd7c869681,1.02E+15,4/18/2022 3:48,"-INR 19,225.00",RTGS
243937deab68fb6,1.07E+15,4/17/2022 23:16,"-INR 33,625.00",RTGS
10220068e0b8562,1.08E+15,4/26/2022 12:58,"INR 51,400.00",NEFT
a3a7e50588d5594,1.04E+15,8/3/2022 10:19,"-INR 22,600.00",Wire Transfer
f04d1c321e60b2f,1.08E+15,7/13/2021 15:09,"-INR 42,625.00",Cheque
3ee5d7ec1f02ac1,1.06E+15,9/24/2022 22:37,"INR 12,250.00",RTGS
1a8b9bf901cc7ef,1.05E+15,1/31/2022 17:02,"INR 48,700.00",Cheque
3c2541e78bcf3e6,1.06E+15,9/16/2022 3:50,"-INR 41,050.00",RTGS
3085ed3f90c1c5c,1.02E+15,4/13/2022 10:39,"INR 31,375.00",Wire Transfer
43edbc59245798d,1.05E+15,1/3/2022 16:30,"-INR 44,650.00",Wire Transfer
72e964f516b89dc,1.04E+15,3/8/2021 5:12,"-INR 13,825.00",NEFT
da6e2d9ae81c3bb,1.07E+15,12/14/2021 10:36,"INR 31,600.00",RTGS
2b129ff50647a66,1.05E+15,8/7/2022 4:39,"-INR 44,875.00",NEFT
eba6e3c51b90909,1.04E+15,1/19/2022 1:46,"INR 18,325.00",RTGS
05c5afb1350f93a,1.05E+15,7/20/2022 19:48,"-INR 48,475.00",RTGS
b41ad6469dcb131,1.03E+15,3/29/2021 10:26,"INR 49,600.00",RTGS
765f1736fe8bf38,1.03E+15,7/6/2021 16:44,"INR 16,525.00",RTGS
f35056f8b715f04,1.09E+15,9/8/2022 14:31,"-INR 58,375.00",RTGS
81bbf48b5f95491,1.05E+15,7/16/2021 20:52,"-INR 27,100.00",Wire Transfer
77a34adfec52554,1.10E+15,10/30/2021 9:05,"INR 6,850.00",Wire Transfer
7a9ad09d0bd7a53,1.09E+15,3/18/2022 20:33,"INR 36,325.00",RTGS
c492cc00db50054,1.04E+15,3/7/2021 11:03,"-INR 9,775.00",NEFT
e194ceae2d2af80,1.06E+15,1/21/2021 2:24,"INR 37,900.00",Cheque
7cde425084405ae,1.04E+15,5/4/2021 3:35,"-INR 59,725.00",RTGS
84bbe8530a59de4,1.03E+15,9/23/2022 13:16,"-INR 30,925.00",NEFT
bb67d2d62818004,1.04E+15,11/13/2021 19:59,"-INR 25,075.00",NEFT
2bd92a23819b076,1.05E+15,2/18/2021 11:44,"-INR 22,375.00",RTGS
30f879840c270d6,1.06E+15,2/17/2021 19:06,"-INR 2,350.00",Wire Transfer
6c1dd513047445b,1.03E+15,3/23/2021 2:19,"-INR 27,775.00",NEFT
aefe420284dbd9d,1.01E+15,1/16/2021 4:17,"INR 15,400.00",NEFT
25f41103c21f70e,1.04E+15,7/10/2021 4:51,"-INR 44,425.00",Wire Transfer
66317abaf924156,1.05E+15,3/3/2021 14:13,"INR 24,625.00",NEFT
a090aa6b7f94dca,1.05E+15,9/2/2022 16:02,"-INR 16,750.00",RTGS
a2d94530e5fa292,1.03E+15,9/18/2022 8:26,"-INR 43,525.00",RTGS
a707fa65d34cfba,1.07E+15,4/14/2021 7:02,"INR 48,250.00",Cheque
4a2d973060ae406,1.03E+15,5/1/2022 14:58,"INR 52,750.00",NEFT
6afabedfad221af,1.01E+15,1/8/2021 16:22,INR 325.00,Cheque
da77e76d3660118,1.04E+15,5/11/2021 10:55,"INR 45,100.00",NEFT
1018be55b4513f2,1.05E+15,11/4/2021 14:15,"INR 56,575.00",Wire Transfer
a1a05f41b5e8d58,1.06E+15,3/30/2022 17:51,"INR 46,000.00",NEFT
8426514dcb84a80,1.08E+15,6/23/2021 0:05,"-INR 39,250.00",RTGS
13b0e72a1da3644,1.04E+15,7/13/2021 4:59,"-INR 51,625.00",RTGS
7d7a6902f5d4243,1.03E+15,6/28/2022 12:41,"-INR 53,425.00",Cheque
43de7b17f3bb6a6,1.02E+15,7/26/2022 5:29,"-INR 35,650.00",RTGS
1e001f9271ffea4,1.03E+15,5/16/2022 20:28,"-INR 30,250.00",Wire Transfer
0c8b6560dac28f3,1.04E+15,11/22/2021 16:11,"INR 45,325.00",Cheque
2e8ecacac684fa6,1.06E+15,3/31/2022 9:29,"INR 6,625.00",Wire Transfer
cc3be91087e9fbb,1.06E+15,6/27/2021 1:14,"INR 27,325.00",Cheque
9f365b3b628b408,1.04E+15,9/16/2021 18:08,"INR 29,575.00",Wire Transfer
74952baa8a4a8c1,1.06E+15,2/26/2022 17:27,"-INR 30,025.00",Wire Transfer
9178cb500a6b6f0,1.09E+15,7/1/2022 22:27,"INR 16,300.00",Cheque
287bd441b175229,1.03E+15,8/2/2022 5:46,"-INR 12,475.00",Cheque
07d5a444d869d15,1.05E+15,1/23/2022 20:03,"-INR 40,600.00",Wire Transfer
f8988681da655cc,1.04E+15,3/19/2022 4:00,"INR 45,775.00",Cheque
5d6ced0f24cf662,1.06E+15,11/10/2021 2:14,"INR 10,225.00",Wire Transfer
f176c63d34f3ddb,1.02E+15,2/19/2021 6:38,"-INR 39,025.00",NEFT
4a05ed12048e2a1,1.01E+15,5/1/2022 5:51,"-INR 23,050.00",RTGS
c60b8ceb171278d,1.03E+15,5/24/2021 23:24,"-INR 18,775.00",NEFT
14a375760ff67dd,1.02E+15,11/24/2021 17:56,"INR 5,500.00",Cheque
ee28884e3520134,1.03E+15,1/20/2021 22:17,"INR 3,700.00",Wire Transfer
dbb15dccd35e57d,1.08E+15,10/11/2021 13:36,"-INR 10,450.00",NEFT
471a313bdc6c35a,1.05E+15,6/18/2022 1:22,"-INR 14,500.00",Cheque
cabf32adfc7be94,1.05E+15,8/5/2021 16:29,"INR 1,225.00",NEFT
13b75f02dd37f7a,1.09E+15,5/29/2021 8:24,"-INR 35,425.00",Wire Transfer
32c04193f616731,1.01E+15,9/25/2021 22:38,"-INR 53,650.00",NEFT
07ef0eb74748eef,1.08E+15,8/25/2021 11:14,"INR 1,225.00",Wire Transfer
a65f623dc96ede7,1.06E+15,3/3/2022 8:35,"INR 47,125.00",Cheque
dbdab63cf38f025,1.07E+15,7/21/2021 18:58,"INR 25,975.00",Cheque
c30f00874331a72,1.07E+15,1/24/2021 18:04,"-INR 17,875.00",Cheque
9aa860aef23e317,1.07E+15,5/23/2021 6:22,"-INR 21,475.00",Wire Transfer
03c2cf08f576035,1.04E+15,12/7/2021 14:45,"-INR 33,175.00",Cheque
662ae032f6dbcf3,1.02E+15,8/22/2022 10:27,"-INR 13,150.00",RTGS
ae861d00da19874,1.06E+15,11/14/2021 11:17,"INR 52,975.00",NEFT
f6104364365200d,1.07E+15,11/12/2021 13:32,"-INR 2,350.00",Wire Transfer
c4430a50ac30ff3,1.05E+15,4/16/2021 4:02,"-INR 25,300.00",Wire Transfer
cccdddcb3f49af4,1.06E+15,5/15/2021 19:06,"INR 4,825.00",Cheque
18f4f447c6daab5,1.02E+15,8/24/2022 5:46,"INR 50,275.00",RTGS
e6b4485ee51a08b,1.03E+15,11/1/2021 5:27,"-INR 33,625.00",Cheque
e0efb3a2b3de235,1.01E+15,9/27/2022 0:38,"INR 24,400.00",RTGS
d7cf5e04e27524f,1.09E+15,11/17/2021 0:14,"INR 51,625.00",Wire Transfer
39ae8c02357f1db,1.06E+15,3/8/2021 4:30,"-INR 35,200.00",NEFT
bddc6f07ef8712e,1.05E+15,3/31/2022 19:12,"-INR 3,250.00",Wire Transfer
e05d7d0948793e5,1.02E+15,1/3/2021 19:11,"INR 58,825.00",Cheque
6c78bcff55f7501,1.09E+15,9/24/2022 7:46,"-INR 48,025.00",Wire Transfer
44dccbb4aa2f740,1.09E+15,9/18/2021 23:33,"-INR 46,675.00",Cheque
34bf874acada04c,1.09E+15,1/29/2021 0:12,"-INR 46,900.00",Cheque
e03096b4f1699e1,1.01E+15,5/20/2022 21:33,"-INR 16,075.00",RTGS
2ba471a02cfcba9,1.03E+15,4/1/2021 5:17,"-INR 13,600.00",RTGS
e30fe7671b591ac,1.08E+15,1/2/2022 1:21,"-INR 30,475.00",RTGS
b5c36c2414c448a,1.04E+15,1/30/2021 18:43,"-INR 23,725.00",Wire Transfer
ea5eb361ab4aadb,1.04E+15,12/9/2021 4:00,"-INR 11,575.00",RTGS
aabfa2efc787740,1.02E+15,11/6/2021 22:26,"-INR 11,350.00",Wire Transfer
28c64958d3bd42c,1.07E+15,10/4/2021 14:07,"-INR 36,100.00",RTGS
ad013e0987da7de,1.04E+15,9/28/2021 12:42,"INR 45,325.00",NEFT
5acdcf130822c69,1.03E+15,6/29/2021 15:45,"-INR 15,850.00",RTGS
6d7f16df3984902,1.03E+15,6/19/2021 17:46,"INR 6,175.00",NEFT
32c4ada98c5c0be,1.08E+15,8/30/2022 15:02,"-INR 40,825.00",NEFT
1244c8cd9cad622,1.03E+15,6/13/2022 11:45,"-INR 4,375.00",RTGS
c92f4ce39505aa8,1.02E+15,11/17/2021 13:15,"-INR 38,575.00",NEFT
b7bc4c8cedf8568,1.04E+15,4/8/2022 11:06,"-INR 35,650.00",RTGS
f861a923810042c,1.06E+15,12/22/2021 11:08,"-INR 29,125.00",RTGS
ff2271d9635755f,1.02E+15,3/19/2021 15:19,"-INR 2,350.00",NEFT
27e66a1bdf2632a,1.10E+15,2/14/2022 4:38,"-INR 11,800.00",Cheque
04c0223faead6a3,1.08E+15,6/25/2021 8:16,"-INR 54,100.00",NEFT
6ebbd3a6da13984,1.10E+15,6/16/2021 1:45,"-INR 58,375.00",Wire Transfer
b1a2854cb2fe868,1.06E+15,4/29/2021 8:01,"INR 30,250.00",NEFT
ed451c379979741,1.01E+15,7/26/2022 9:05,"INR 27,325.00",Wire Transfer
a58d02a5a0e4dd4,1.05E+15,8/25/2022 0:59,INR 100.00,Cheque
90c6a35f4f9d04d,1.04E+15,3/14/2022 14:51,"INR 8,425.00",Wire Transfer
5ada08eff7be77a,1.06E+15,7/7/2022 0:26,"-INR 27,550.00",NEFT
c393b06b318de72,1.06E+15,6/23/2021 5:20,"INR 7,975.00",Wire Transfer
cf9d08e9e59ee42,1.04E+15,4/6/2022 21:14,"INR 34,750.00",RTGS
0c2848405360a6d,1.06E+15,5/22/2022 12:28,"INR 37,450.00",Cheque
e6255711d92a52f,1.05E+15,2/2/2022 22:51,"-INR 5,725.00",RTGS
74607c8240d569f,1.07E+15,3/14/2021 16:28,"-INR 46,675.00",Cheque
76f22f4a0968118,1.09E+15,5/16/2022 23:03,"-INR 23,950.00",Cheque
8f8adbb83769b2d,1.02E+15,5/28/2022 21:51,"INR 22,825.00",Wire Transfer
35e838bce663228,1.10E+15,7/24/2022 22:55,"-INR 50,500.00",Wire Transfer
c09b0f0b9503f93,1.09E+15,2/24/2021 6:24,"-INR 48,250.00",Cheque
e6ee761644e9786,1.06E+15,2/19/2021 17:37,"-INR 54,100.00",RTGS
6c4a1007f6e35d5,1.01E+15,2/23/2021 1:09,"INR 59,500.00",NEFT
9faa0a43f7ce3cc,1.09E+15,2/25/2021 6:08,"-INR 39,700.00",Cheque
7426d5af9c31483,1.09E+15,4/4/2021 18:58,"INR 29,125.00",NEFT
8e98e767873f5cb,1.05E+15,3/6/2022 22:09,"-INR 16,075.00",RTGS
cf6b2f4db6972c9,1.05E+15,5/20/2022 5:35,"-INR 24,175.00",RTGS
378a4e59ade3f96,1.05E+15,8/1/2021 18:16,"INR 59,275.00",NEFT
7fb560f597b0b3f,1.01E+15,1/21/2022 13:36,"-INR 23,500.00",RTGS
e41ccfe3cc87069,1.08E+15,7/31/2021 6:43,"-INR 17,875.00",RTGS
a9e73ca8aa6a3cf,1.09E+15,5/25/2022 15:57,"-INR 8,875.00",RTGS
4a45ba801382ffb,1.05E+15,2/19/2022 0:37,"-INR 41,500.00",Wire Transfer
db7919eaa1ff551,1.02E+15,1/1/2022 18:38,"INR 59,950.00",Wire Transfer
7e5e22a2d99393e,1.06E+15,9/10/2021 11:46,"INR 18,775.00",NEFT
0a53edff2171841,1.02E+15,4/8/2021 20:14,"-INR 10,000.00",Wire Transfer
a7ebc51ebc36f3f,1.04E+15,1/8/2021 22:28,"INR 56,125.00",RTGS
fa6f52003938c90,1.06E+15,5/29/2022 3:41,"-INR 10,225.00",Wire Transfer
5e7f1f0cf296865,1.02E+15,10/2/2021 11:35,"-INR 23,725.00",NEFT
a3cc4def8d7ee3b,1.03E+15,1/15/2021 2:33,"-INR 21,925.00",RTGS
389d233415a9e21,1.05E+15,1/5/2021 3:04,"INR 19,000.00",NEFT
221f0840814f9bf,1.06E+15,1/22/2022 9:55,"-INR 38,350.00",Wire Transfer
2ce9b1af265ef2e,1.07E+15,8/2/2022 11:00,"-INR 10,675.00",Cheque
6853d50ab7a14c7,1.02E+15,2/6/2022 7:24,"-INR 20,800.00",Wire Transfer
a5ca86cff407eb5,1.09E+15,3/16/2022 11:37,"-INR 40,825.00",RTGS
0f81cc85df4efc1,1.10E+15,1/20/2022 11:26,"-INR 36,100.00",Wire Transfer
e7ac1b4921cfe6f,1.07E+15,6/26/2022 13:47,"-INR 4,825.00",RTGS
0cff5dcc5468b3e,1.02E+15,9/1/2021 8:07,"INR 25,300.00",RTGS
0543d620e83ceb8,1.08E+15,6/1/2021 22:31,"INR 32,275.00",Wire Transfer
456e6db589d5952,1.04E+15,3/31/2022 2:29,"INR 34,300.00",Cheque
e25aa61e091bc8f,1.08E+15,10/21/2021 7:02,"INR 51,400.00",RTGS
5eb9a28e1839d8b,1.08E+15,5/23/2022 13:14,"-INR 32,050.00",NEFT
8c5b0fa5d6016ab,1.01E+15,1/5/2022 13:59,"-INR 10,450.00",NEFT
4b6edf9b4e4ed5a,1.10E+15,2/23/2021 8:03,"-INR 50,050.00",NEFT
0b22a8ab2ff5527,1.03E+15,8/13/2021 6:50,"-INR 27,775.00",Cheque
bb9b74a6a7046c4,1.08E+15,7/26/2022 11:49,"INR 2,125.00",RTGS
2812376ab825666,1.02E+15,5/17/2022 6:51,"INR 41,275.00",NEFT
ba060efebc65458,1.03E+15,1/28/2021 12:50,"INR 26,425.00",RTGS
dcceb4e525a1b2a,1.06E+15,8/6/2021 11:31,"INR 42,850.00",NEFT
1869c4b3f4ede56,1.06E+15,2/25/2022 13:59,"INR 18,100.00",Wire Transfer
66bbb871d24bc5b,1.03E+15,4/23/2021 16:10,"INR 43,750.00",RTGS
f9e326c00fe5c40,1.09E+15,7/14/2022 14:58,"INR 14,725.00",Cheque
7a421a1c2d4d1ea,1.08E+15,7/4/2021 20:53,"-INR 58,375.00",RTGS
648d5d0fdc8ac7f,1.03E+15,5/1/2022 14:41,"INR 48,250.00",Wire Transfer
eef41b7e72b89c5,1.04E+15,1/21/2022 13:29,"-INR 15,400.00",Wire Transfer
329ed53bdc1c574,1.02E+15,2/7/2022 0:39,"-INR 32,050.00",RTGS
1a12b598c0cbcc9,1.07E+15,11/15/2021 14:38,"INR 23,725.00",Wire Transfer
c1622213fd931c4,1.05E+15,9/22/2021 15:10,"INR 27,100.00",NEFT
b14c286f54ce41f,1.09E+15,1/2/2022 6:11,"INR 53,200.00",RTGS
0c548ecf187177f,1.03E+15,3/26/2021 14:05,"-INR 52,525.00",Cheque
0733c0d6f5fa072,1.03E+15,7/4/2022 2:48,"-INR 41,275.00",Wire Transfer
b55b1f4b4416cda,1.05E+15,9/7/2022 6:44,"-INR 25,975.00",NEFT
8957444b2e99a72,1.04E+15,6/16/2022 20:34,"INR 22,150.00",Cheque
12ed9fbb0fd3733,1.04E+15,6/13/2021 19:24,"-INR 28,450.00",NEFT
905abee36dd365c,1.08E+15,1/28/2022 13:25,"-INR 50,050.00",NEFT
96752363973eb14,1.05E+15,12/14/2021 15:35,"-INR 34,975.00",RTGS
3828bb3c475d840,1.09E+15,6/10/2022 11:36,"INR 17,650.00",NEFT
a3ada106ef21ed7,1.09E+15,12/2/2021 10:08,"INR 29,575.00",Cheque
3f32c9e00a288f6,1.06E+15,12/19/2021 12:49,"INR 51,400.00",Wire Transfer
ffdacb7de56a609,1.09E+15,8/6/2021 18:28,"INR 38,575.00",RTGS
91a365177a18cb1,1.02E+15,7/8/2022 14:40,"-INR 58,375.00",Wire Transfer
57761da214d16bd,1.06E+15,5/10/2021 18:58,"-INR 16,075.00",NEFT
e5e3645e186387f,1.03E+15,1/7/2022 9:10,"INR 38,125.00",Cheque
442dba8d86dc463,1.02E+15,3/13/2022 11:18,"-INR 24,175.00",Cheque
6d67356eeed35eb,1.08E+15,7/21/2021 8:32,"-INR 55,450.00",Cheque
840a20ea39edaf3,1.05E+15,8/9/2021 15:00,"-INR 57,925.00",RTGS
6f908474acac5ca,1.05E+15,9/8/2021 18:04,"INR 57,250.00",Cheque
07e6a15479b0e5f,1.03E+15,8/4/2022 17:00,"-INR 24,625.00",RTGS
99b865c57f7fc46,1.06E+15,6/21/2022 1:06,"INR 40,375.00",NEFT
d27deaf64d14701,1.02E+15,9/22/2021 9:47,"-INR 16,750.00",RTGS
7441a4970d8232b,1.07E+15,5/10/2021 6:37,"INR 21,025.00",NEFT
57cbcac2cb23896,1.07E+15,1/20/2022 15:55,"INR 16,075.00",NEFT
bda2c7d7d529ecc,1.01E+15,9/13/2021 7:51,"INR 57,250.00",RTGS
dad6ca20d15a7a3,1.03E+15,1/14/2021 8:52,"INR 47,350.00",NEFT
3a86d19cf826aed,1.10E+15,1/30/2021 2:30,"-INR 37,900.00",Wire Transfer
7af136f337e03fb,1.05E+15,6/16/2022 4:28,"INR 22,600.00",NEFT
8f7394bf98cde7f,1.08E+15,2/23/2022 18:10,"-INR 26,650.00",Wire Transfer
74be3467e27cad0,1.02E+15,4/5/2021 22:11,"-INR 29,800.00",Wire Transfer
5bc77f3c5a4d3ee,1.05E+15,1/25/2022 18:25,"INR 58,375.00",Wire Transfer
7cd995541f1ce75,1.05E+15,2/15/2021 11:53,"INR 53,875.00",NEFT
4aa5d356d8653de,1.03E+15,9/2/2021 16:55,"-INR 49,825.00",Cheque
c6d516d005f9cc8,1.02E+15,11/1/2021 10:31,"INR 32,500.00",Wire Transfer
cc4484e0d5e68fa,1.05E+15,1/17/2022 17:52,"INR 7,075.00",Cheque
156508611ee50ca,1.03E+15,2/20/2021 7:11,"-INR 51,175.00",Cheque
f5a393f66ea072b,1.08E+15,6/28/2021 16:58,"-INR 6,850.00",NEFT
cfbae327c74c0c0,1.06E+15,6/15/2022 19:03,"INR 20,800.00",Cheque
4edc421aa232857,1.02E+15,7/2/2022 12:37,"-INR 18,550.00",NEFT
85accea53e6ee27,1.08E+15,5/13/2021 18:55,"INR 10,225.00",NEFT
cecc8d66d70467f,1.06E+15,9/6/2021 1:09,"INR 3,250.00",Cheque
ccd5d7818b826c9,1.08E+15,6/30/2022 8:13,"INR 43,525.00",NEFT
f3c55bbd7d03870,1.10E+15,8/24/2021 21:31,"INR 40,375.00",Wire Transfer
ffb8d7c980a2105,1.08E+15,2/23/2022 13:46,"INR 11,125.00",Wire Transfer
f47f59fc47044da,1.06E+15,6/9/2022 10:00,"INR 50,050.00",Wire Transfer
de75b3b6a89c242,1.03E+15,11/9/2021 6:08,"INR 36,550.00",Wire Transfer
e41c4248d960e0c,1.02E+15,11/12/2021 12:14,"INR 58,600.00",RTGS
2daa0d599bacecb,1.04E+15,1/31/2022 22:37,"INR 16,300.00",NEFT
3bb89120d8fbb82,1.06E+15,1/21/2022 17:52,"-INR 38,800.00",NEFT
6390a311b400e1c,1.06E+15,9/9/2022 6:45,"INR 29,800.00",RTGS
f07c36895acd072,1.04E+15,4/15/2021 12:15,"INR 13,825.00",Wire Transfer
d051e80987dd221,1.01E+15,10/23/2021 1:20,"INR 37,225.00",Wire Transfer
ce64517f3747f2a,1.03E+15,5/16/2021 0:24,"INR 49,150.00",Cheque
b70be714691efc2,1.09E+15,9/12/2022 14:15,"INR 13,375.00",RTGS
5f4b622a697373d,1.08E+15,10/3/2021 7:38,"INR 32,725.00",NEFT
ed79f72c48eea16,1.09E+15,1/1/2021 18:30,"-INR 37,450.00",Cheque
66c6bdccad52dc9,1.06E+15,2/17/2022 4:30,"-INR 38,575.00",NEFT
2581da0098372e8,1.09E+15,9/6/2021 10:21,"INR 2,125.00",RTGS
32b8deffe7ec90f,1.08E+15,7/15/2022 16:00,"-INR 49,825.00",Cheque
8aeecf519be0ff9,1.03E+15,2/7/2022 2:31,"INR 23,725.00",NEFT
7ba1e9b9f44b240,1.09E+15,2/21/2021 14:48,"INR 34,300.00",Wire Transfer
7de7e2fa16e0128,1.07E+15,9/1/2022 11:47,"INR 35,425.00",RTGS
157c2c1d35655a2,1.09E+15,2/5/2021 16:14,"INR 43,300.00",RTGS
f1814ebb2ba6085,1.10E+15,5/4/2022 18:16,"INR 33,850.00",Wire Transfer
7171ddcee8cc5af,1.03E+15,1/2/2022 8:13,"-INR 19,000.00",RTGS
81f8b9c3943ffad,1.05E+15,2/19/2022 6:08,"INR 54,100.00",NEFT
a9e7249f22e84f1,1.02E+15,5/28/2022 4:01,"INR 51,625.00",RTGS
08fb3aded895144,1.08E+15,7/7/2022 12:16,"INR 8,425.00",Cheque
3dc962b9f3918dc,1.05E+15,9/22/2021 23:04,"-INR 41,050.00",RTGS
8308a42a17d3995,1.03E+15,4/19/2021 16:23,"INR 20,575.00",Cheque
86eee9ce32ef252,1.08E+15,9/9/2022 2:42,"INR 58,600.00",Wire Transfer
f8db5efba596d6a,1.06E+15,9/3/2022 5:13,"-INR 50,050.00",NEFT
b0d979d79b08db9,1.08E+15,7/10/2021 13:15,-INR 775.00,Wire Transfer
5f466961db20c72,1.07E+15,4/30/2021 17:56,"-INR 51,625.00",RTGS
816d35e2b0cc9e4,1.09E+15,4/20/2021 4:49,"INR 18,550.00",Wire Transfer
b776987ad58ff6c,1.04E+15,3/6/2022 12:35,"-INR 49,825.00",NEFT
ac101fa3bad756c,1.05E+15,12/5/2021 8:47,"INR 56,350.00",Wire Transfer
4f32123644421cc,1.02E+15,8/29/2021 11:28,"INR 59,275.00",RTGS
e46006b87a57996,1.07E+15,2/5/2021 23:13,"INR 42,175.00",NEFT
f0b807ed294184e,1.09E+15,7/6/2021 5:37,"INR 18,775.00",Wire Transfer
3bec8ce922e66be,1.09E+15,1/11/2021 21:03,"INR 26,425.00",NEFT
50e76860b297215,1.09E+15,3/3/2021 4:21,"-INR 43,075.00",NEFT
89e199417a278f9,1.05E+15,5/28/2022 0:39,"-INR 52,075.00",NEFT
67e0a5f8d043b01,1.09E+15,1/9/2021 0:40,"-INR 24,400.00",RTGS
71845e1c68e7605,1.02E+15,2/8/2021 20:00,"-INR 44,200.00",Cheque
ff0808eca182a54,1.04E+15,2/18/2021 5:00,"-INR 27,550.00",Wire Transfer
766d990988ba11c,1.03E+15,10/25/2021 23:20,"INR 28,225.00",NEFT
94f2df6c349b7ec,1.09E+15,7/20/2021 23:34,"INR 59,725.00",Cheque
475ae8c6ba57263,1.03E+15,7/1/2022 4:20,"-INR 37,000.00",NEFT
ccd972668f788b3,1.10E+15,3/27/2021 22:49,"INR 5,725.00",RTGS
5121c2367532a72,1.09E+15,8/15/2021 20:18,"-INR 23,950.00",RTGS
